recording_id,duration,conversation_detected,conversation_confidence,caller_has_speech,receiver_has_speech,caller_speech_duration,receiver_speech_duration,turn_switches,snr_db
34273f9be9a2d64befe7af02255a195l,40.69975,True,0.9308455284552843,True,True,15.389999999999997,31.134375,4,101.55541229248047
b036687955b9fcfa0bb7b7090c0f195n,604.06,True,1.0,True,True,345.12749999999966,142.6443750000001,163,111.71614074707031
f27cf067aa28372d809d0e0c68be195m,56.952,True,0.7,True,True,42.55875,42.55875,23,100.51370239257812
3630cbbefdbad3d8482df018db2f195n,47.088,True,0.7,True,True,22.64625,22.64625,33,107.6451187133789
cbb005bfc13f396ad27a6cd6cbf7195j,122.51975,True,1.0,True,True,51.80624999999999,30.864375000000003,24,104.38589477539062
cc23ca120f5b94ec8429ab9ecf26195c,7.27975,True,0.7308571428571429,True,True,5.90625,1.8225000000000002,2,100.63053131103516
c6d3e7e796a5dc3f7853ab8468e1195l,10.12,False,0.2868421052631579,False,True,0.23625000000000002,0.6412500000000003,1,87.9096908569336
b17a8ca8a3d2ae5c0c882181f82e195e,14.81975,False,0.41571428571428576,False,True,1.4174999999999986,1.2149999999999994,3,92.9002685546875
96b607d29641e449674a8208c2d6195l,4.09975,True,0.831415147265077,True,True,0.7762499999999999,0.54,1,99.59654235839844
ccfad55dc7bb03e29f7a077ed4ef195j,5.02,True,1.0,True,True,0.7931250000000001,0.7087500000000002,1,99.75254821777344
909b172e8198fadf000fb2486d03195j,7.9,True,1.0,True,True,3.5100000000000016,2.8350000000000017,4,96.49291229248047
741e610235191ed5cb1d75f1e238195q,13.392,True,0.6826399999999998,True,True,3.5606250000000017,3.5606250000000017,5,86.95281219482422
c215ee479834e5072b16c7d4db82195o,32.305,True,0.8319918686906957,True,True,17.85375,2.6493749999999947,8,98.79344940185547
80d4e3599e6491b6b4f4c247694f195l,69.83975,True,1.0,True,True,23.827500000000004,23.45625000000001,18,106.81049346923828
10f6916681559bd6f33b2eab562b195q,13.176,True,0.6439999999999999,True,True,3.054375000000002,3.054375000000002,5,97.09343719482422
b706c2d657b2cbdaf3e98ca95f70195l,376.51975,True,0.985638539131911,True,True,120.35250000000012,232.74000000000004,82,106.13297271728516
ed8805abb09b8c7a3564cdf1da5a195q,73.19975,True,1.0,True,True,31.117499999999982,26.915625000000006,18,105.10985565185547
f7a12294168f1397ea2fec99c06c195j,25.8,True,1.0,True,True,7.796250000000003,8.015625,8,96.72056579589844
40b47bd1166aae23ca7abeafd4a4195q,3.77975,True,0.8918367346938775,True,True,1.2487499999999998,1.65375,1,100.14613342285156
4e94873793eaa52ccad9011b451e195q,9.88,False,0.2,False,True,0.0,1.3500000000000003,0,93.36875915527344
fda6ce72b3dc4ad7f54f5af142d4195k,6.16,True,0.8975308948863638,True,True,0.5399999999999991,0.2868750000000002,1,96.58493041992188
dab9a2df4338d8c52548083410a1195h,40.16,True,1.0,True,True,8.268750000000008,9.736875000000001,11,104.29124450683594
487328de610e980c862fdc0622b1195g,11.37975,False,0.2,False,True,0.0,0.5062500000000001,0,96.00165557861328
d01df9bce9cec246ea0abc9a52ea195d,13.55975,False,0.40380952380952384,False,True,3.543749999999999,0.7256250000000004,3,81.60124206542969
ced8c6199a7b2a7a850724b967cd195j,14.35975,False,0.500188679245283,False,True,0.5399999999999991,1.7887499999999994,2,90.48546600341797
408f7352440882f44a669213a2b5195p,13.18,True,1.0,True,True,4.876875,2.430000000000001,3,101.8605728149414
d0ff1eeb451ebd439b9d5e04cf65195q,14.472,False,0.0,False,False,0.0,0.0,0,58.30701446533203
a9b184525765b97c11a9d35113f3195p,15.48,False,0.32460317460317445,False,True,1.0631250000000012,0.7931249999999987,2,94.34673309326172
bb81d060c588c873087765c19632195f,55.02,True,1.0,True,True,28.67062499999999,17.819999999999993,19,105.66813659667969
3f451209f03ff996b0b380748fbd195k,8.83975,True,0.8452605701518707,True,True,1.2993750000000004,3.661875,2,103.78509521484375
02a38a779adcb831a8b6d8e2cf67195f,3.38,False,0.2,False,False,0.0,0.0,0,69.9543685913086
c73d8293428940e4cb0e72f3baf2195d,19.379875,True,0.8362139355047635,True,True,7.981875000000004,1.316249999999997,3,101.71641540527344
ba7a7dfe59f73cd29a725edc340d195f,89.95975,True,1.0,True,True,47.19937500000002,47.50312500000001,34,103.32474517822266
563c46f44225294bd1d69454721d195n,10.944,True,0.7,True,True,3.948750000000003,3.948750000000003,7,102.5570297241211
364fdb260cb6afc8faa068a49463195k,15.85975,True,1.0,True,True,7.644375,7.3912499999999985,7,102.36083984375
d930b4109e3d0fcb1b6643a7fc26195n,4.51975,True,0.6626562217674282,True,True,0.48937500000000034,1.0125000000000002,1,87.05561828613281
473a99b9a7787955a8f070eb9821195e,1.25975,False,0.0,False,True,0.0,0.9450000000000001,0,76.73053741455078
47115ebee3dceef0dccba63af0f6195l,4.24,True,0.7093028605631789,True,True,0.556875,0.43875,1,100.30677032470703
6473038768305dd81153b9277322195k,6.31975,True,0.9984075187969923,True,True,2.2443750000000007,1.6200000000000003,5,92.68363189697266
e4b970dd778efbb022e0fb2f9819195c,2.9,False,0.2,False,False,0.9281250000000001,0.0,0,75.01351165771484
132fcc3cc72f8f43d283ab5073f3195g,53.51975,True,0.804797149122807,True,True,41.04,8.808749999999998,12,103.87921142578125
506419baca35e497e28cdccd5256195h,10.11975,False,0.2,False,True,0.0,4.573125,0,100.3287582397461
dcb31bce3099c056032d8d945983195g,29.16,True,0.7,True,True,16.723124999999996,16.723124999999996,15,104.4530029296875
77d39de867b2247c22fbb00951bb195q,13.81975,False,0.2,False,True,0.0,1.8899999999999997,0,97.30414581298828
e7de529e1bf7fd220014e7b7d8fb195h,19.51975,False,0.1,False,True,0.0,0.8943750000000019,0,94.54502868652344
70807376178717205bd10db34cb2195q,28.584,True,0.7,True,True,17.16187500000001,17.16187500000001,15,102.7436752319336
1a2f66ef437e2850a73201c7d8fb195d,15.35975,False,0.46202116402116405,False,True,2.0418750000000006,3.1893749999999996,5,98.4542236328125
4ba2821405b94d07ed6528cd0249195n,3.91975,False,0.2,False,True,0.0,0.8943749999999999,0,77.6635971069336
e5aca67e71b5017ee5e0dc37555f195m,20.16,True,0.7,True,True,16.554375,16.554375,5,106.64421081542969
3042e762e4d29c8a993987edf0b8195j,0.51975,False,0.0,True,True,0.3375,0.219375,1,79.03121185302734
058478301b6510268080e4eae15b195d,13.33975,True,0.7705362441332151,True,True,4.792500000000003,0.43874999999999886,2,93.79112243652344
a969a0f3f76109782b6fcb41e540195f,41.15975,True,0.8925287356321839,True,True,22.51125,5.821875000000002,18,98.47711181640625
3392dca6aac313db95870d7f2013195q,53.136,True,0.7,True,True,36.466874999999995,36.466874999999995,13,101.23833465576172
7f6fe71501b5c50fb0b5b4849476195q,14.4,True,0.6826399999999998,True,True,10.850625,10.850625,5,91.25865936279297
96b593e92508de8147c14c38a71d195l,4.67975,False,0.2,True,False,0.691875,0.0,0,100.47150421142578
0e9732b716149ff07d82c00794ca195k,22.968,True,0.7,True,True,8.960625000000002,8.960625000000002,9,98.22453308105469
f59ba847eb3093ccf570a21aa912195k,9.12,False,0.1,False,True,0.0,0.8943750000000004,0,86.86491394042969
0f49948aea2cbc80eb72221661c8195p,16.55975,True,1.0,True,True,2.8349999999999973,2.7675000000000023,3,96.26387023925781
f6c7001dfecedc9a95fb492aaa10195d,2.9,False,0.2,False,False,0.0,0.0,0,81.47622680664062
14286c0ecd97d86964e2344b9436195n,13.608,True,0.7,True,True,13.23,13.23,3,113.41416931152344
65b3b8cdb424db7325102005ab7b195p,70.9,True,1.0,True,True,17.482499999999995,20.3175,20,103.23408508300781
9ce38a4a07b929d75851582aa973195f,1.61975,False,0.0,False,True,0.0,0.624375,0,105.18355560302734
3e1bf1a7d165f09745f1efc94505195g,408.76,True,1.0,True,True,120.33562499999996,172.34437500000018,57,104.2235107421875
0284acf8557f9455f73bd2f8a181195j,62.856,True,0.7,True,True,42.660000000000004,42.660000000000004,25,108.97659301757812
dea7926df75ee50ddfc5b80f490e195k,57.03975,True,1.0,True,True,15.575624999999995,26.308124999999997,19,99.03335571289062
42e0656a200b2cdbc2ff544b6d03195g,9.85975,True,0.8436605678291894,True,True,0.8774999999999977,0.8437499999999994,1,92.75589752197266
d1956dd2b51cb72750b731471d37195m,176.67975,True,1.0,True,True,75.02624999999999,43.60499999999995,49,105.71834564208984
3a630ba610d5f495e9ecedaf98da195q,35.46,True,1.0,True,True,7.813124999999997,12.723750000000004,10,98.97932434082031
0deb86dcf5eafa7df4446f51a5eb195n,5.16,False,0.2,True,False,3.611250000000001,0.0,0,94.15303039550781
c6b0a7885078c0a1f45d48f85ef3195l,6.68,True,1.0,True,True,1.434375,1.0462499999999997,2,97.37808227539062
997582f3483d1ed490ba188b267a195g,28.78,True,1.0,True,True,9.416250000000002,4.269375000000001,9,94.67642211914062
13c341bc04f8b708d267215515cd195h,47.3,True,0.9810196310312204,True,True,17.836875,8.572499999999994,16,107.87071990966797
a07cdc79ecb663f5a0fb99662520195q,27.864,True,0.587677301356589,True,True,1.9912499999999997,1.9912499999999997,5,85.79867553710938
aee99ee5a7104b9485d57a0636a2195c,8.43975,False,0.2,False,True,0.0,3.7125000000000012,0,95.29387664794922
9b466b128c8989c5b1f393de38cc195q,6.768,False,0.175,False,False,0.2193750000000012,0.2193750000000012,1,58.073429107666016
6f5b8cc6c30c7ec6f398421b74af195q,8.75975,True,0.812568306010929,True,True,6.17625,0.7762499999999992,2,101.24662780761719
9230a67bde8bfac19b8830816646195f,114.72,False,0.4560975367197464,False,True,7.00312500000004,7.070625000000021,8,86.5895004272461
0751a7815c04eb79de542b05a2a7195e,140.24,True,0.9797220251449759,True,True,20.60437499999999,27.185625000000012,24,99.60880279541016
4c560621f2d058c0f0447ecf2275195e,71.7,True,1.0,True,True,26.71312500000001,21.17812500000001,21,99.88789367675781
1865a042d26160bbc0664bbacc7d195g,20.01975,True,0.9539324675324675,True,True,12.993749999999999,4.353750000000001,5,98.42890930175781
d031ecf09c8913a726ecfd266de8195l,46.21975,True,1.0,True,True,9.939375000000004,12.639375000000003,15,104.85774230957031
a0fb7962804f0d88445b9a5ff130195c,26.599875,True,1.0,True,True,7.610624999999997,7.914375000000003,9,103.3052749633789
bf6e112819d267c65dbe9bfdc203195l,18.0,True,0.7,True,True,6.631875000000003,6.631875000000003,11,101.18795776367188
76ce0c8f23ac813c8d7993c1eb33195m,10.14,True,0.6535457758053912,True,True,5.011875000000002,0.5568749999999998,1,96.35016632080078
234977f5048a834240b5701bd6e5195n,64.42,True,0.9539867492913177,True,True,16.031249999999986,36.568124999999995,14,103.80119323730469
fae4c89e0b4e00e1326ece023157195n,9.18,False,0.2,False,True,0.0,1.1981249999999997,0,97.06314086914062
ec4e212583fc6378ea06e87c9f05195j,15.27975,True,1.0,True,True,2.3625000000000025,3.2568750000000013,5,97.44845581054688
bd3e484304f443563976a9bb4024195l,6.83975,False,0.2,True,False,0.30374999999999996,0.0,0,86.75440979003906
e50f114c53b2a7aca4c62ddb7a0d195p,51.27975,True,1.0,True,True,21.650625000000012,8.825625,18,106.99075317382812
991f21544c01bbfe465e938a8f09195n,9.864,True,0.6439999999999999,True,True,3.155625,3.155625,1,97.51923370361328
041d66ae9282dfdf4dfda6b2d993195j,25.91975,False,0.28541782766764856,True,False,2.6831249999999986,0.405,1,91.23524475097656
cc676e9c290ffa85bf89ff1290a3195q,8.639875,True,1.0,True,True,3.4087500000000013,5.8050000000000015,2,97.7667236328125
612c319d8dd6a0f41bdaaec32733195e,8.08,True,0.7751355511342275,True,True,2.666250000000001,0.6412500000000008,4,98.42823791503906
0cd32779bc2285aa53c9e08d197b195n,50.39975,True,1.0,True,True,29.39625,10.546874999999993,14,104.59150695800781
6b2d9fc789153ae2024adcb58019195j,6.8,False,0.2,False,True,0.0,1.8900000000000001,0,92.81836700439453
2b02acf8b14bfba1fb93d54e286b195m,15.768,True,0.6439999999999999,True,True,5.383124999999998,5.383124999999998,7,100.66646575927734
